gunman	murderer
grease-gun	pump
accelerator	pedal
gun	discharge
gun	blast
fugitive	person
fugitive	criminal
cool	coldness
aplomb	composure
cool	change
cool	change_state
cool	change
backbone	fortitude
intestine	internal_organ
gut	channel
catgut	cord
gut	empty
gut	remove
batman	attendant
drunkard	drinker
drunk	drinker
drink	consume
drink	consume
toast	honor
drink_in	steep
drink	use
kind	category
europium	metallic_element
European_Union	world_organization
abominable_snowman	legendary_creature
adjutant	military_officer
aide	assistant
help	support
help	better
certificate	document
security	legal_document
certificate	award
certificate	authorize
debar	prevent
keep_off	abstain
invalidate	cancel
chime	sound
nip	cut
snip	thin_out
colonel	commissioned_military_officer
pound	avoirdupois_unit
British_pound	British_monetary_unit
pound	force_unit
Syrian_pound	Syrian_monetary_unit
Sudanese_pound	Sudanese_monetary_unit
Lebanese_pound	Lebanese_monetary_unit
Irish_pound	Irish_monetary_unit
Egyptian_pound	Egyptian_monetary_unit
Cypriot_pound	Cypriot_monetary_unit
pound	force_unit
pound	symbol
pound	enclosure
hammer	blow
thump	hit
ram	thrust
lumber	walk
beat	move
pound	partition
pound	restrain
impound	restrain
pound	break_up
laugh	express_emotion
twenty-six	large_integer
home	residence
dwelling	housing
home	location
home_plate	base
base	location
home	beginning
home	environment
family	unit
home	institution
home	house
home	return
aid	activity
assistant	worker
aid	resource
avail	helpfulness
help	support
help	better
help	serve
help_oneself	refrain
serve	provide
help	promote
avail	exploit
help	better
alley	street
bobcat	lynx
shame	feeling
shame	dishonor
pity	misfortune
shame	compel
shame	arouse
shame	surpass
recipe	direction
abortion	termination
miscarriage	failure
traitor	criminal
double-crosser	deceiver
president	corporate_executive
President_of_the_United_States	head_of_state
president	head_of_state
president	presiding_officer
president	academic_administrator
President_of_the_United_States	presidency
prison	correctional_institution
prison	situation
frog	amphibian
follow	travel
follow	result
follow	travel
comply	obey
follow	result
follow	imitate
follow	be
adopt	choose
take_after	imitate
trace	analyze
watch	check
play_along	play
come	originate
follow	act
follow	practice
pursue	travel
follow	understand
stick_to	persevere
pray	commune
beg	plead
child	juvenile
fry	heat
fry	cook
electrocute	kill
crap	fecal_matter
bullshit	bunk
jack	small_indefinite_quantity
shit	defecation
asshole	unpleasant_person
damn	worthlessness
denounce	inform
stool	excrete
joule	work_unit
J	letter
debacle	collapse
reduce	change_state
tax	levy
tax	levy
tax	determine
tax	strain
tax	charge
movie	product
movie	show
film	medium
film	photographic_paper
film	object
film	sheet
film	wrapping
film	record
film	make
film	record
franchise	concession
franchise	business
franchise	legal_right
franchise	license
victim	unfortunate
victim	person
marker	artifact
marker	symbol
marker	writing_implement
censoring	counterintelligence
censoring	deletion
ban	outlaw
censor	measure
housing	structure
housing	protective_covering
caparison	stable_gear
house	accommodate
house	shelter
letter	document
letter	text
letter	character
letter	owner
letter	literal_interpretation
letter	award
letter	earn
letter	print
letter	write
nigger	Black
helium	chemical_element
helium	noble_gas
he	letter
state	political_unit
country	administrative_district
nation	people
country	geographical_area
area	region
one-half	common_fraction
half	part
woman	adult
woman	female
woman	female
charwoman	cleaner
womanhood	class
player	contestant
musician	performer
actor	performer
player	person
player	participant
paint	create
paint	coat
paint	represent
paint	cover
colonizer	founder
mat	floor_cover
mat	mounting
mat	sports_equipment
mat	mass
Master_of_Arts_in_Teaching	master's_degree
flatness	dullness
mat	pad
entangle	twist
felt	change
incrimination	accusation
blame	reproach
blame	charge
blame	knock
blame	impute
check	draft
assay	appraisal
check	bill
arrest	inaction
confirmation	proof
check	inspection
check_mark	mark
hindrance	difficulty
check	blemish
check	weave
bridle	restraint
check	obstruction
check	chess_move
check	analyze
check	examine
see	verify
control	restrain
check	stop
check	verify
check	change
match	equal
check	obstruct
discipline	develop
check	consign
check	consign
check	stop
check	stop
check	draw
check	move
check	defend
check	attack
check	write_out
check	verify
check	stop
check	crack
crack	change
inch	linear_unit
indium	metallic_element
book	publication
book	product
record	fact
script	dramatic_composition
ledger	record
book	collection
book	collection
Bible	sacred_text
book	section
book	product
book	schedule
reserve	request
book	record
book	register
venereal_disease	contagious_disease
Doctor_of_Sacred_Theology	doctor's_degree
birth	beginning
birth	change
parturition	organic_process
parentage	kinship
birth	person
give_birth	produce
bullshit	bunk
talk_through_one's_hat	feign
cap	headdress
cap	top
detonator	explosive_device
cap	protective_covering
cap	plant_part
hood	covering
ceiling	control
crown	dental_appliance
capital	top
cap	lie
cap	limit
justice	natural_virtue
justice	righteousness
justice	judgment
judge	adjudicator
judge	official
Department_of_Justice	executive_department
comedian	performer
comedian	actor
Spanish_American	American
White	person
white	achromatic_color
egg_white	ingredient
white	man
flannel	trouser
whiten	discolor
treason	crime
treason	disloyalty
treachery	dishonesty
weapon	instrument
weapon	persuasion
ban	prohibition
ban	outlaw
ban	forbid
banish	expel
banish	expel
uracil	nucleotide
uranium	metallic_element
U	letter
run	football_play
run	locomotion
running	operation
running	administration
track	track_and_field
run	travel_rapidly
scat	leave
run	be
operate	direct
run	be
run	move
range	be
campaign	race
run	travel
tend	be
run	function
run	become
run	process
run	incur
prevail	continue
run	occur
run	enforce
carry	circulate
run	carry_through
run	pass
run	succeed
run	trade
run	move
run	diffuse
run	sail
run	pass
run	last
run	free
run	accompany
run	run
run	travel
ply	travel
hunt	capture
race	compete
move	change
melt	dissolve
ladder	break
run	disintegrate
exploit	use
exploit	use
overwork	work
overthrow	depose
corrupt	change
sabotage	disobey
subvert	destroy
race	contest
race	contest
race	group
subspecies	taxonomic_group
slipstream	flow
raceway	canal
rush	travel
race	compete
race	act
race	move
Chinese	Sinitic
Chinese	Asian
lie	falsehood
lie	position
lie	be
dwell	exist
lie	be
lie	misinform
lie	be
lie_down	change_posture
mayor	civil_authority
mayor	politician
BB	shot
duck	anseriform_bird
duck	score
duck	poultry
duck	fabric
duck	move
duck	dive
dip	dunk
hedge	avoid
law	collection
law	legal_document
law	concept
law	concept
jurisprudence	philosophy
law	learned_profession
police	force
police	law_enforcement_agency
dog	canine
dog	domestic_animal
frump	unpleasant_woman
dog	chap
cad	villain
frank	sausage
pawl	catch
andiron	support
chase	pursue
censor	person
censor	official
ban	outlaw
censor	measure
incompetent	unskilled_person
freak_out	panic
American	inhabitant
American_English	English
American	inhabitant
frighten	stimulate
daunt	intimidate
scar	deface
joke	wit
jest	diversion
antic	diversion
joke	pettiness
joke	communicate
joke	act
fox	canine
dodger	deceiver
fox	fur
Fox	Algonquian
Fox	Algonquian
flim-flam	deceive
confuse	be
fox	spot
nigger	Black
hope	anticipation
hope	feeling
promise	expectation
hope	person
hope	theological_virtue
hope	wish
hope	desire
hope	plan
doll	plaything
dame	girl
weight	physical_property
weight	sports_equipment
weight	importance
weight	artifact
weight	oppression
system_of_weights	system_of_measurement
weight_unit	unit_of_measurement
weight	coefficient
burden	charge
slant	bias
arachnophobia	zoophobia
dog	canine
dog	domestic_animal
frump	unpleasant_woman
dog	chap
cad	villain
frank	sausage
pawl	catch
andiron	support
chase	pursue
name	language_unit
name	repute
name	family
name	important_person
name	sanction
name	defamation
name	label
name	denote
name	appoint
appoint	establish
name	specify
mention	think_of
list	enumerate
diagnose	analyze
wrong	injustice
wrong	injury
wrong	treat
embody	typify
be	take
be	stay
cost	be
chirrup	sound
chitter	peep
extension	delay
extension	expansion
propagation	dissemination
extension	education
extension	stretching
extension	string
reference	meaning
extension	dance
extension	property
extension	longness
extension	telephone
elongation	addition
annex	addition
vote	choice
vote	choose
vote	express
vote	express
vote	vote
francium	metallic_element
boom	grow
thrive	change_state
brandish	move
deserve	be
cipher	commoner
judge	adjudicator
judge	official
evaluator	authority
judge	decide
evaluate	think
estimate	calculate
pronounce	declare
judge	decide
truth	fact
truth	actuality
truth	statement
accuracy	quality
tweet	sound
pinch	grip
Spam	canned_meat
spam	electronic_mail
spam	e-mail
Amen	Egyptian_deity
tribalism	state
tribalism	belief
floss	thread
dental_floss	thread
floss	cleanse
snowflake	crystal
snow_bunting	bunting
association	organization
association	social_activity
association	union
association	memory
affiliation	relationship
association	relation
association	chemical_process
association	group
receiver	set
liquidator	fiduciary
telephone_receiver	earphone
recipient	acquirer
receiver	tennis_player
receiver	football_player
hat	headdress
hat	function
hat	wear
hat	supply
Communist	politician
communist	socialist
feel	awareness
spirit	atmosphere
tactile_property	property
feel	foreplay
find	reason
feel	perceive
feel	be
feel	think
feel	experience
feel	look
feel	search
palpate	touch
feel	find
feel	look
feel	touch
girl	woman
miss	failure
Miss	title
miss	desire
miss	fail
miss	fail
miss	avoid
liberal	adult
liberal	adult
china	porcelain
chinaware	crockery
fart	reflex
fart	act_involuntarily
religious	religious_person
die	change_state
die	suffer
die	break_down
fail	change
die	feel
die	ache
die	cut_out
die	play
die	change
die	disappear
church	religion
church	place_of_worship
church_service	service
church	body
church	perform
one	digit
one	unit
release	merchandise
liberation	accomplishment
release	natural_process
handout	announcement
dismissal	termination
passing	death
acquittance	legal_document
release	device
release	activity
spill	flow
release	relinquishment
release	termination
turn	transmit
publish	publicize
secrete	exude
free	issue
release	pass
release	generate
unblock	issue
thanks	acknowledgment
thanks	aid
thank	convey
O.K.	sanction
socialist	politician
dam	barrier
decameter	metric_linear_unit
dam	female
dam	obstruct
Ted	tough_guy
assault	battle
assault	attack
rape	sexual_assault
rape	assail
attack	knock
cracker	bread
redneck	rustic
cracker	programmer
firecracker	firework
cracker	party_favor
runaway	victory
racism	bias
racism	discrimination
read	publication
read	interpret
read	have
read	talk
read	interpret
read	predict
take	interpret
read	indicate
read	audition
read	understand
understand	understand
timing	temporal_arrangement
timing	regulation
clock	quantify
time	schedule
time	determine
time	adjust
time	adjust
saint	deity
saint	good_person
ideal	model
enshrine	reverence
canonize	declare
devil	evil_spirit
devil	exclamation
hellion	troublemaker
monster	unpleasant_person
annoy	displease
devil	cook
meal	nutriment
meal	occasion
meal	foodstuff
fakir	Muslim
fakir	saint
cash	currency
cash	payment
cash	exchange
textbook	book
teaching	education
teaching	doctrine
education	activity
teach	inform
teach	habituate
whirl	round_shape
whirlpool	current
kingdom	sphere
kingdom	country
kingdom	domain
kingdom	monarchy
kingdom	taxonomic_group
kingdom	group
boycott	protest
boycott	ostracize
say	opportunity
state	express
allege	assert
suppose	speculate
read	have
order	request
say	convey
say	express
say	recite
say	read
cocoa	beverage
chocolate	food
chocolate	brown
lawyer	professional
cat	feline
guy	man
cat	gossip
cat	woman
kat	stimulant
cat-o'-nine-tails	whip
Caterpillar	tracked_vehicle
big_cat	feline
computerized_tomography	X-raying
cat	flog
vomit	excrete
sober	change
sober_up	become
sober_up	become
game	activity
game	contest
game	diversion
game	animal
game	part
game	score
game	meat
plot	scheme
game	game_equipment
game	occupation
game	play
bet_on	bet
snowflake	crystal
eccentric	anomaly
bit	fragment
flake	form
flake	cover
peel_off	chip
innocent	person
fundamental_law	law
constitution	beginning
constitution	property
following	multitude
pursuit	motion
follow	travel
follow	result
follow	travel
comply	obey
follow	result
follow	imitate
follow	be
adopt	choose
take_after	imitate
trace	analyze
watch	check
play_along	play
come	originate
follow	act
follow	practice
pursue	travel
follow	understand
stick_to	persevere
friend	person
ally	associate
acquaintance	person
supporter	advocate
Friend	Christian
occupation	activity
job	duty
job	workplace
job	product
job	duty
job	work
job	work
problem	difficulty
Job	unfortunate
job	application
caper	robbery
job	cheat
subcontract	hire
job	work
speculate	invest
demigod	leader
acid	lysergic_acid_diethylamide
university	body
university	establishment
university	educational_institution
rich_person	person
experience	undergo
get	make
have	interact
hold	direct
have	change
have	suffer
accept	get
receive	get
suffer	experience
have	score
give_birth	produce
take	sleep_together
face	external_body_part
expression	countenance
face	appearance
face	surface
face	person
side	surface
face	external_body_part
face	front
grimace	facial_expression
font	type
face	status
boldness	aggressiveness
face	vertical_surface
confront	set_about
confront	meet
front	lie
face	be
face	turn
face	disclose
face	line
face	cover
throne	chair_of_state
toilet	plumbing_fixture
throne	position
throne	govern
enthrone	invest
division	army_unit
part	concept
division	separation
division	administrative_unit
division	discord
class	league
division	biological_group
division	phylum
division	air_unit
division	naval_unit
division	arithmetic_operation
division	separation
sociable	party
sexual_activity	bodily_process
sex	class
sex	feeling
sex	physiological_property
arouse	stimulate
sex	distinguish
Christian	religious_person
good	advantage
good	morality
good	quality
commodity	artifact
beloved	lover
heart	intuition
heart	internal_organ
heart	courage
center	area
kernel	content
heart	disposition
heart	plane_figure
heart	variety_meat
affection	feeling
heart	playing_card
mine	excavation
mine	explosive_device
mine	exploit
mine	reinforce
go	shift
Adam	methylenedioxymethamphetamine
crack	attempt
go	board_game
go	act
go	exit
become	change_state
run	be
run	be
proceed	happen
go	disappear
go	be
sound	cause_to_be_perceived
run_low	end
move	change
die	change_state
belong	be
go	compare
blend	harmonize
go	be
fit	fit
rifle	search
plump	choose
fail	change
think	expect
calculate	evaluate
see	think
calculate	reason
count	trust
reckon	estimate
narrative	message
story	fiction
floor	structure
history	record
report	news
fib	lie
bouncer	guard
league	association
league	union
league	linear_unit
league	unite
woman	adult
woman	female
woman	female
charwoman	cleaner
womanhood	class
harass	annoy
harry	destroy
Catholic	Christian
ben	mountain
criminal	principal
bend	curve
crook	staff
crook	bend
sound	look
sound	cause_to_be_perceived
sound	announce
voice	pronounce
fathom	quantify
citizenship	legal_status
citizenship	demeanor
wear	deterioration
clothing	consumer_goods
clothing	covering
wear	act
wear	have
wear	have
wear	deteriorate
wear	have
wear	last
break	decay
tire	indispose
wear	dress
dark	illumination
iniquity	condition
darkness	scene
night	time_period
dark	unenlightenment
alligator	crocodilian_reptile
fortune	condition
luck	phenomenon
luck	phenomenon
opinion	judgment
govern	control
rule	decide
rule	pronounce
rule	attach_to
rule	draw
rule	restrict
trade	commerce
trade	occupation
trade	business
deal	transaction
craft	class
trade_wind	prevailing_wind
barter	exchange
trade	exchange
trade	sell
trade	exchange
deal	transact
decorate	change
deck	be
laugh	utterance
laugh	facial_expression
joke	wit
laugh	express_emotion
deity	spiritual_being
god	superior
idol	effigy
pray	commune
beg	plead
bad	quality
sucking	consumption
suck	drink
suck	draw
suck	absorb
suck	be
fellate	stimulate
breastfeed	feed
aikido	martial_art
name	label
name	denote
name	appoint
appoint	establish
name	specify
mention	think_of
list	enumerate
diagnose	analyze
season	time_period
season	time_period
season	time_period
season	toughen
temper	weaken
stupid	simpleton
hit	touch
hit	propel
hit	touch
hit	touch
hit	affect
shoot	injure
stumble	come_by
score	gain
strike	attack
murder	kill
hit	move
reach	arrive
strike	touch
hit	consume
hit	succeed
hit	approach
bikini	swimsuit
fine	penalty
ticket	book
requirement	duty
necessity	thing
prerequisite	duty
effect	cause
effect	act
try	act
test	evaluate
judge	decide
sample	consume
hear	probe
try	pain
try	afflict
try	melt
try_on	wear
elimination	removal
ejection	banishment
court	assembly
court	room
court	government
court	playing_field
court	cortege
motor_hotel	hotel
court	court
court	residence
court	area
court	deference
woo	act
court	act
news	information
news	information
news_program	broadcast
news	information
newsworthiness	interest
wall	partition
wall	object
wall	stratum
wall	difficulty
wall	geological_formation
wall	layer
wall	fence
rampart	embankment
wall	protect
puppet	figure
creature	slave
puppet	doll
warning	informing
admonition	advice
warning	telling
warn	inform
warn	rede
warn	order
warn	inform
economy	system
economy	efficiency
economy	frugality
economy	action
welcome	acceptance
welcome	greeting
welcome	accept
welcome	greet
welcome	receive
thaw	heating
thaw	phase_change
melt	dissolve
dissolve	liquefy
mellow	change
melt	blend
fade	weaken
melt	weaken
turnout	gathering
turnout	part
siding	railroad_track
output	product
outfit	attire
turnout	attendance
turnout	rotation
photograph	representation
pet	animal
darling	lover
pet	irritability
positron_emission_tomography	imaging
pet	caress
pet	caress
drink	helping
drink	intemperance
beverage	food
beverage	liquid
drink	body_of_water
swallow	consumption
drink	consume
drink	consume
toast	honor
drink_in	steep
drink	use
diversion	activity
diversion	turn
diversion	attack
whimper	complaint
whine	travel
snivel	talk
whine	make_noise
whine	complain
sol	solfa_syllable
bitter	ale
bitter	taste
bitterness	taste_property
bitter	change_taste
buying	purchase
buy	get
bribe	pay
buy	be
buy	get
buy	believe
island	land
island	zone
boom	sound
smash	hit
boom	sound
boom	grow
receiver	set
liquidator	fiduciary
telephone_receiver	earphone
recipient	acquirer
receiver	tennis_player
receiver	football_player
hell	region
hell	trouble
Hell	imaginary_place
Hell	imaginary_place
sin	activity
hell	mischief
dick	detective
cock	penis
purpose	goal
intention	goal
intention	volition
embrace	clasp
embrace	inclusion
embrace	adoption
embrace	include
embrace	clasp
espouse	accept
complete_blood_count	blood_count
worst	result
worst	evil
worst	attempt
worst	beat
football	contact_sport
football	field_game
football	ball
lacrimation	bodily_process
tear	separate
tear	separate
tear	rush
pluck	strip
tear	cry
resurrect	resuscitate
revive	regenerate
resurrect	return
wheat	cereal
wheat	grain
pale_yellow	yellow
drinking	consumption
drink	intemperance
drink	consume
drink	consume
toast	honor
drink_in	steep
drink	use
game	activity
game	contest
game	diversion
game	animal
game	part
game	score
game	meat
plot	scheme
game	game_equipment
game	occupation
game	play
bet_on	bet
deal	transaction
bargain	agreement
batch	large_indefinite_quantity
deal	board
softwood	wood
hand	collection
deal	result
deal	distribution
deal	allotment
cover	broach
consider	think_about
deal	act
cope	act
distribute	give
deal	transact
manage	control
deal	behave
deal	distribute
conduct	manage
share	distribute
deal	pass
deal	deal
toilet	room
whoremaster	customer
Tory	American
Tory	Englishman
Tory	rightist
joke	communicate
joke	act
week	time_period
workweek	work_time
week	time_period
murder	homicide
murder	kill
mangle	falsify
sen	fractional_monetary_unit
document	writing
document	representation
document	communication
text_file	computer_file
document	record
document	confirm
home	residence
dwelling	housing
home	location
home_plate	base
base	location
home	beginning
home	environment
family	unit
home	institution
home	house
home	return
Canadian	North_American
estrange	change
alien	transfer
alienate	affect
information_technology	engineering
coward	person
pope	Catholic
pope	spiritual_leader
conservative	adult
Conservative	member
party	organization
party	social_gathering
party	set
party	affair
party	person
party	celebrate
become	change_state
become	transform
become	fancify
receive	get
receive	change
pick_up	perceive
experience	undergo
receive	accept
welcome	greet
receive	convert
meet	have
receive	celebrate
receive	partake
receive	see
former	first
dating	chemical_analysis
date	go_out
date	date
date	stamp
date	determine
go_steady	consort
date	supply
work_force	force
man	adult
man	male
serviceman	skilled_worker
man	person
homo	hominid
man	subordinate
man	male
valet	body_servant
valet	manservant
man	lover
man	male
man	game_equipment
world	group
world	homo
blasphemy	disrespect
blasphemy	profanity
profanation	irreverence
catcher	infielder
catcher	position
tennis	court_game
course	education
course	series
course	direction
course	action
path	line
class	gathering
course	nutriment
course	layer
course	facility
course	traverse
run	move
course	hunt
armor	protective_covering
armor	military_unit
armor	protective_covering
armor	equip
rival	contestant
fuck	sexual_intercourse
sleep_together	copulate
rape	mustard
rape	plundering
rape	sexual_assault
rape	assail
rape	destroy
laugh	express_emotion
bye	concession
adieu	farewell
given	assumption
yield	supply
give	transfer
give	state
give	communicate
hold	direct
give	communicate
give	make
give	think
render	produce
impart	tell
establish	make
give	pass
give	utter
sacrifice	release
pass	transfer
give	use
give	administer
give	distribute
give	communicate
move_over	move
feed	provide
contribute	give
collapse	change
give	estimate
give	execute
give	compensate
give	show
give	perform
give	stretch
give	toast
give	accord
give	express
give	pledge
give	submit
give	lead
give	permit
give	inflict
give	happen
give	accept
give	offer
observation	look
watch	check
watch	watch
people	group
citizenry	group
people	family
multitude	group
people	populate
people	populate
bulletproof	proof
terrorization	bullying
frighten	stimulate
frighten	chase_away
cooper	craftsman
cooper	make
ford	body_of_water
ford	crossing
ford	traverse
Wednesday	weekday
follow	travel
follow	result
follow	travel
comply	obey
follow	result
follow	imitate
follow	be
adopt	choose
take_after	imitate
trace	analyze
watch	check
play_along	play
come	originate
follow	act
follow	practice
pursue	travel
follow	understand
stick_to	persevere
series	ordering
serial	broadcast
series	periodical
series	contest
series	connection
series	group
series	polynomial
shift	motion
switch	change
shift	move
transfer	move
stir	move
shift	change
shift	change
shift	substitute
careen	move
lurch	move
shift	type
shift	change
shift	switch
leftism	political_orientation
military	force
jail	correctional_institution
imprison	confine
journalist	writer
diarist	writer
tax_return	legal_document
return	arrival
return	turning
restitution	acquisition
return	motion
return	income
recurrence	repeat
rejoinder	reply
return_key	key
return	group_action
return	tennis_stroke
return	run
reappearance	appearance
return	travel
render	give
revert	change_by_reversal
hark_back	denote
return	bring
return	reciprocate
return	transport
retort	answer
come_back	reappear
refund	pay
render	communicate
reelect	elect
fall	change_hands
return	return
render	produce
return	submit
year	time_period
year	time_period
year	time_period
class	gathering
chlorine	chemical_element
chlorine	gas
chlorine	halogen
research	investigation
inquiry	problem_solving
research	investigate
research	investigate
scraping	fragment
scrape	noise
scrape	bow
scrape	rub
scrape	make
scratch	incise
scrape	bow
scrape	roll_up
skin	injure
trash	discard
quarrel	argue
scrap	convert
vote	choice
vote	group_action
right_to_vote	franchise
vote	body
vote	numerical_quantity
vote	choose
vote	express
vote	express
vote	vote
prisoner	unfortunate
sofa	seat
lounge	room
lounge	sit
loiter	be
food	substance
food	solid
food	content
tweet	chirp
tweet	sound
pinch	grip
holy_place	topographic_point
feminist	reformer
donate	give
Irani	Asian
Iranian	Indo-Iranian
angling	fishing
angle	travel
lean	bend
fish	search
angle	fish
slant	bias
write	create_verbally
write	communicate
publish	create_verbally
write	correspond
write	communicate
compose	make
write	trace
write	record
write	create_by_mental_act
birthday	anniversary
birthday	date
amputee	unfortunate
Irani	Asian
Iranian	Indo-Iranian
liar	deceiver
Texan	American
care_for	love
sanction	approval
sanction	social_control
authority	permission
sanction	authorization
approve	authorize
sanction	empower
sanction	approve
Zanzibar_copal	copal
anime	natural_resin
wage	regular_payment
pay	give
give	communicate
pay_up	pay
yield	gain
pay	settle
give	think
pay	be
pay	make
pay	digest
pay	requite
pay	settle
gunman	murderer
volition	faculty
will	purpose
will	legal_document
will	ordain
will	decide
bequeath	give
pay	give
give	communicate
pay_up	pay
yield	gain
pay	settle
give	think
pay	be
pay	make
pay	digest
pay	requite
pay	settle
censoring	counterintelligence
censoring	deletion
testify	declare
testify	inform
baby	child
baby	offspring
child	person
baby	fetus
baby	girl
baby	young_mammal
baby	undertaking
pamper	treat
O.K.	sanction
approve	authorize
can	container
can	containerful
can	buoy
buttocks	body_part
toilet	plumbing_fixture
toilet	room
can	preserve
displace	remove
gambit	remark
ploy	maneuver
kirk	church
better	good
bettor	gambler
better	superior
better	good
better	surpass
better	change
better	change_state
shingle	building_material
milkshake	drink
trill	note
handshake	acknowledgment
tremble	reflex
wag	agitation
shake	move
shake	move_involuntarily
judder	vibrate
rock	move_back_and_forth
shake	weaken
stimulate	arouse
shake	escape
shake	change
shake	gesticulate
claim	assertion
claim	assertion
claim	demand
claim	right
title	legal_right
call	demand
claim	affirm
claim	request
claim	request
claim	affirm
claim	necessitate
science	discipline
skill	ability
skew	reorient
snow	precipitation
snow	layer
coke	cocaine
snow	precipitate
bamboozle	deceive
blow	stroke
blow	impact
reverse	happening
shock	surprise
gust	wind
coke	cocaine
blow	exhalation
blow	exhale
blow	exhaust
float	travel
blow	sound
blow	shape
